105/06/01,45000,6000,39000
105/06/02,37000,20000,17000
105/06/03,21000,26000,-5000
105/06/06,20000,55000,-35000
105/06/07,38000,11000,27000
105/06/08,30000,7000,23000
105/06/09,30000,7000,23000
105/06/10,30000,7000,23000
105/06/13,9000,51000,-42000
105/06/14,22000,16000,6000
105/06/15,16000,13000,3000
105/06/16,10000,20000,-10000
105/06/17,13000,5000,8000
105/06/20,17000,10000,7000
105/06/21,13000,8000,5000
105/06/22,19000,14000,5000
105/06/23,16000,12000,4000
105/06/24,24000,79000,-55000
105/06/27,4000,50000,-46000
105/06/28,11000,40000,-29000
105/06/29,17000,31000,-14000
105/06/30,40000,27000,13000
105/07/01,56000,60000,-4000
105/07/04,26000,8000,18000
105/07/05,89000,15000,74000
105/07/06,16000,78000,-62000
105/07/07,8000,54000,-46000
105/07/08,8000,54000,-46000
105/07/11,20000,0,20000
105/07/12,35000,1000,34000
