105/06/01,9000,84000,-75000
105/06/02,0,42000,-42000
105/06/03,0,42000,-42000
105/06/06,0,83000,-83000
105/06/07,0,107000,-107000
105/06/08,9000,106000,-97000
105/06/09,9000,106000,-97000
105/06/10,9000,106000,-97000
105/06/13,200000,4000,196000
105/06/14,110000,2000,108000
105/06/15,50000,74000,-24000
105/06/16,103000,30000,73000
105/06/17,0,10000,-10000
105/06/20,0,5000,-5000
105/06/21,10000,4000,6000
105/06/22,0,2000,-2000
105/06/23,20000,0,20000
105/06/24,41000,53000,-12000
105/06/27,165000,2000,163000
105/06/28,0,23000,-23000
105/06/29,0,4000,-4000
105/06/30,0,30000,-30000
105/07/01,0,65000,-65000
105/07/05,1000,0,1000
105/07/06,77000,16000,61000
105/07/07,7000,8000,-1000
105/07/08,7000,8000,-1000
105/07/11,324000,4000,320000
105/07/12,13000,16000,-3000
105/07/13,0,10000,-10000
105/07/14,0,5000,-5000
105/07/15,6000,30000,-24000
105/07/18,83000,60000,23000
