105/06/01,292000,205000,87000
105/06/02,111000,36000,75000
105/06/03,15000,133000,-118000
105/06/04,240000,125000,115000
105/06/06,154000,137000,17000
105/06/07,170000,0,170000
105/06/08,210000,102000,108000
105/06/09,210000,102000,108000
105/06/10,210000,102000,108000
105/06/13,27000,90000,-63000
105/06/14,6000,0,6000
105/06/15,60000,155000,-95000
105/06/16,506000,697000,-191000
105/06/17,749000,19000,730000
105/06/20,14000,575000,-561000
105/06/21,575000,76000,499000
105/06/22,66000,35000,31000
105/06/23,19000,184000,-165000
105/06/24,175000,1129000,-954000
105/06/27,632000,115000,517000
105/06/28,294000,355000,-61000
105/06/29,521000,135000,386000
105/06/30,211000,19000,192000
105/07/01,104000,33000,71000
105/07/04,114000,37000,77000
105/07/05,10000,169000,-159000
