105/06/01,0,834000,-834000
105/06/02,789000,110000,679000
105/06/03,175000,20000,155000
105/06/04,120000,105000,15000
105/06/06,10000,384000,-374000
105/06/07,438000,125000,313000
105/06/08,130000,89000,41000
105/06/09,130000,89000,41000
105/06/10,130000,89000,41000
105/06/13,93000,123000,-30000
105/06/14,30000,66000,-36000
105/06/15,86000,0,86000
105/06/17,0,127000,-127000
105/06/20,122000,0,122000
105/06/22,25000,15000,10000
105/06/23,10000,0,10000
105/06/24,5000,0,5000
105/06/28,0,295000,-295000
105/06/29,295000,74000,221000
